S.No.,CITY 1,CITY 2,"PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,AGARTALA,BENGALURU,724,1502,0.158,1.666,0,1.3045
2,AGARTALA,CHENNAI,32,35,0,0,0,0
3,AGARTALA,DELHI,3845,3354,4.754,23.096,0.90923,3.001
4,AGARTALA,GUWAHATI,1062,995,10.5487,16.38713,7.91632,4.27155
5,AGARTALA,KOLKATA,4604,7521,16.84605,164.59009,2.36082,8.028
6,AGRA,JAIPUR,26,31,0,0,0,0
7,AHMEDABAD,AJMER,414,451,0,0,0,0
8,AHMEDABAD,BELGAUM,763,715,0,0,0,0
9,AHMEDABAD,BENGALURU,18802,14916,236.55875,187.49673,2.34196,8.06658
10,AHMEDABAD,BHUBANESWAR,339,849,3.6743,3.229,0,0.0319
11,AHMEDABAD,CHANDIGARH,1922,1823,24.084,23.6275,0,0
12,AHMEDABAD,CHENNAI,0,1448,0,24.89766,0,1.91754
13,AHMEDABAD,COIMBATORE,515,166,0.7,1.558,0,0
14,AHMEDABAD,DABOLIM,253,159,0.02,1.274,0,0
15,AHMEDABAD,DELHI,25242,25361,953.98172,989.02955,8.29408,21.92123
16,AHMEDABAD,HYDERABAD,11518,12896,121.48881,96.15268,4.28354,5.91234
17,AHMEDABAD,INDORE,185,180,0.3987,0.03425,0.06238,0.12215
18,AHMEDABAD,JAIPUR,1863,2019,9.61164,14.63621,0,0
19,AHMEDABAD,JAMMU,361,100,0.16,0,0,0
20,AHMEDABAD,KANDLA,392,401,0,0,0,0
21,AHMEDABAD,KOCHI,891,649,6.40999,1.318,0.13317,1.5271
22,AHMEDABAD,KOLKATA,0,80,0,2.33,0,0
23,AHMEDABAD,LUCKNOW,4408,9093,13.3466,12.9757,2.69949,1.712
24,AHMEDABAD,MUMBAI,6103,5611,658.83027,581.26455,3.14898,42.99408
25,AHMEDABAD,NAGPUR,673,516,2.56415,0.497,0.0752,0
26,AHMEDABAD,NASIK,858,858,0,0,0,0
27,AHMEDABAD,PATNA,3842,7429,102.93262,17.24533,0,0
28,AHMEDABAD,PORT BLAIR,0,8,0,0,0,0
29,AHMEDABAD,PUNE,4724,4742,12.27032,23.33136,1.94121,0.43688
30,AHMEDABAD,RAIPUR,342,299,0.33533,0.309,0,0
31,AHMEDABAD,VADODARA,47,0,0,0,0,0
32,AHMEDABAD,VARANASI,3043,4606,7.39429,4.51819,0.1412,0
33,AIZAWL,GUWAHATI,389,432,0,0.002,0,0
34,AIZAWL,IMPHAL,57,201,0.408,0.251,0,0
