S.No.,"CITY 1","CITY 2","PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,AGRA,DELHI,0,46,0,0,0,0
2,AGRA,KHAJURAHO,332,0,0,0,0,0
3,AGRA,VARANASI,0,909,0,0,0,0
4,"AGATTI ISLAND",KOCHI,1104,1205,0,0,0,0
5,AIZAWL,AHMEDABAD,28,21,0,0.03,0,0
6,AIZAWL,MUMBAI,203,217,6.944,0.248,3.9628,1.0058
7,AIZAWL,KOLKATA,6326,6479,1.3445,13.3542,9.3863,17.1328
8,AIZAWL,DELHI,1256,1333,1.455,2.84,5.3784,0.0458
9,AIZAWL,GUWAHATI,3357,3233,0.598,14.9594,2.672,1.7931
10,AIZAWL,IMPHAL,184,222,0.026,0.078,1.076,0.025
11,AHMEDABAD,BHUBANESWAR,742,0,9.6775,0,0,0
12,AHMEDABAD,BENGALURU,42360,43207,256.63287,208.41198,1.54694,1.814
13,AHMEDABAD,MUMBAI,91672,87223,1064.70481,818.53477,8.4724,22.15904
14,AHMEDABAD,KOLKATA,16506,15272,173.67175,93.57077,1.65618,8.1866
15,AHMEDABAD,COIMBATORE,676,61,0.215,0,0,0
16,AHMEDABAD,KOCHI,1739,1450,8.6714,0.953,4.51516,0.6721
17,AHMEDABAD,DELHI,89291,89180,1185.8142,1168.86273,2.4954,12.659
18,AHMEDABAD,GUWAHATI,552,376,25.85,2.6463,2.41267,0
19,AHMEDABAD,GOA,11067,10589,3.777,4.11,0,0
20,AHMEDABAD,HYDERABAD,19305,19137,122.70053,90.31702,0,0.1654
21,AHMEDABAD,INDORE,1626,1562,0.063,0.121,0.6217,0
22,AHMEDABAD,MANGALORE,0,136,0,0.089,0,0.0863
23,AHMEDABAD,JAIPUR,3689,3801,1.7263,2.7886,0.00195,1.74392
24,AHMEDABAD,LUCKNOW,4903,5145,19.70348,2.75575,0,0
25,AHMEDABAD,CHENNAI,21210,22106,192.40911,231.16561,0.0676,0.003
26,AHMEDABAD,PUNE,20757,20718,32.24052,78.77086,1.4404,1.1092
27,AHMEDABAD,TRIVANDRUM,50,0,0,0,0,0
28,AHMEDABAD,MUNDRA,42,33,0,0,0,0
29,AHMEDABAD,VISAKHAPATNAM,290,298,3.3242,31.8855,0,0
30,AMRITSAR,BENGALURU,3358,2950,0.401,0.194,0,0
31,AMRITSAR,MUMBAI,16847,16133,18.13431,26.13064,0,0.0547
32,AMRITSAR,KOLKATA,304,316,0.05,0.011,0,0
33,AMRITSAR,COIMBATORE,0,160,0,0.1,0,0
34,AMRITSAR,DELHI,58139,58319,24.09507,30.99671,1.7812,8.5478
35,AMRITSAR,GOA,0,234,0,0,0,0
36,AMRITSAR,BAGDOGRA,0,238,0,0,0,0.01394
37,AMRITSAR,JAMMU,731,878,0.002,0,0,0
38,AMRITSAR,JAIPUR,228,0,0,0,0,0
39,AMRITSAR,CHENNAI,140,0,0,0,0,0
40,AMRITSAR,NANDED,1092,985,0,0,0,0
41,AMRITSAR,PUNE,418,468,0.0015,0.207,0,0
42,AMRITSAR,SRINAGAR,3471,2465,0.265,0,0,0
43,BHUBANESWAR,VADODARA,0,208,0,0.199,0,0
44,BHUBANESWAR,BENGALURU,31290,30880,9.4312,59.89484,1.7537,11.0427
45,BHUBANESWAR,MUMBAI,18982,20123,82.8167,92.7721,3.1987,24.87404
46,BHUBANESWAR,KOLKATA,29070,28739,89.5802,40.33715,2.8107,18.81955
47,BHUBANESWAR,COIMBATORE,251,144,0,0.285,0,0.37733
48,BHUBANESWAR,DELHI,46690,48203,47.2089,267.0554,4.6267,28.5642
49,BHUBANESWAR,HYDERABAD,25446,23752,9.2229,26.2764,1.019,4.264
50,BHUBANESWAR,INDORE,6,0,0,0,0,0
51,BHUBANESWAR,AGARTALA,8,0,0,0,0,0
52,BHUBANESWAR,MADURAI,0,334,0,0.1,0,0
53,BHUBANESWAR,RANCHI,3140,3599,1.851,0.808,0,0
54,BHUBANESWAR,CHENNAI,13429,13320,1.9722,23.435,2.3384,8.17644
55,BHUBANESWAR,VISAKHAPATNAM,767,1745,0,0,0,0
56,VADODARA,MUMBAI,28020,23002,67.38844,25.76283,3.0402,4.7926
57,VADODARA,KOLKATA,227,118,2.05,0.141,0,0
58,VADODARA,KOCHI,39,0,0,0,0,0
59,VADODARA,DELHI,18253,18408,25.568,46.9378,2.224,11.9534
60,VADODARA,HYDERABAD,324,357,0.254,0.1652,0.6012,0
61,VADODARA,MANGALORE,100,0,0,0,0,0
62,VADODARA,JAIPUR,0,146,0,0,0,0
63,VADODARA,LUCKNOW,0,108,0,0.124,0,0
64,VADODARA,CHENNAI,309,504,40.8463,3.312,0.5637,0.0034
65,BHUJ,MUMBAI,7943,8085,0.101,2.7695,0,0
66,BHUJ,DELHI,227,182,0,0.152,0,0
67,BHOPAL,MUMBAI,12670,10863,21.4803,38.8159,8.188,23.0254
68,BHOPAL,DELHI,16592,16828,8.6674,31.4642,6.782,11.719
69,BHOPAL,LUCKNOW,1762,1301,0,0,0,0
70,BHOPAL,RAIPUR,1153,1790,0,0,0,0.6728
71,BHAVNAGAR,MUMBAI,1607,1582,0,0,0,0
72,BIKANER,DELHI,1558,1574,0,0,0,0
73,BIKANER,JAIPUR,229,203,0,0,0,0
74,BENGALURU,MUMBAI,157133,157007,1319.64888,1453.42328,8.8625,22.3619
75,BENGALURU,KOZHIKODE,3364,3296,2.02162,0.3649,0,0
76,BENGALURU,KOLKATA,79788,77967,480.01367,325.9142,7.3007,10.03933
77,BENGALURU,COIMBATORE,14047,16142,4.67701,8.5053,1.097,0
78,BENGALURU,KOCHI,47248,48598,78.03028,52.13131,0.642,8.3437
79,BENGALURU,"DEHRA DUN",5128,5303,1.443,0.893,1.3071,0.244
80,BENGALURU,DELHI,194029,194405,2296.08352,2273.18979,21.04076,23.944
81,BENGALURU,GUWAHATI,18624,16728,68.49,4.615,0.6346,3.209
82,BENGALURU,GOA,43109,42485,38.3996,18.583,0,0.37888
83,BENGALURU,HUBLI,2473,2651,0,0,0,0
84,BENGALURU,HYDERABAD,93681,93832,171.51115,199.09443,16.5194,4.4675
85,BENGALURU,INDORE,10084,9449,53.815,21.143,0.0157,1.55486
86,BENGALURU,IMPHAL,493,913,7.562,3.773,0,0
87,BENGALURU,AGARTALA,1854,803,2.017,0.00695,0.8137,0.05535
88,BENGALURU,BAGDOGRA,5477,6126,6.551,5.924,2.023,0
89,BENGALURU,CHANDIGARH,10134,10186,95.4526,73.7721,0,1.509
90,BENGALURU,MANGALORE,25203,25322,5.93931,5.72455,0.3371,74.11723
91,BENGALURU,BELGAUM,4415,4460,2.7074,0,0,0
92,BENGALURU,JAMMU,19,94,1.687,0,0,0
