S.No.,"CITY 1","CITY 2","PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,ADAMPUR,DELHI,1170,1144,0,0.97501,0,0
2,AGARTALA,AIZAWL,1204,690,0,0,0,0
3,AGARTALA,BENGALURU,1972,3547,0.011,3.605,0,0
4,AGARTALA,CHENNAI,1244,1121,0,0.232,0,0
5,AGARTALA,COIMBATORE,13,3,0,0.134,0,0
6,AGARTALA,DELHI,4230,5448,0.781,16.214,0,0
7,AGARTALA,GUWAHATI,6027,6760,5.53,23.289,0,0
8,AGARTALA,IMPHAL,2718,1983,0.44,0,0,0
9,AGARTALA,KOCHI,6,-,0,-,0,-
10,AGARTALA,KOLKATA,27277,32860,12.9945,220.5945,0,2.221
11,AGARTALA,MUMBAI,269,360,0.074,1.058,0,0
12,AGARTALA,NAGPUR,3,-,0,-,0,-
13,"AGATTI ISLAND",BENGALURU,197,60,0,0,0,0
14,"AGATTI ISLAND",KOCHI,-,948,-,0,-,0
15,"AGATTI ISLAND",KOZHIKODE,561,-,0,-,0,-
16,AGRA,JAIPUR,33,55,0,0,0,0
17,AHMEDABAD,AJMER,970,938,0,0,0,0
18,AHMEDABAD,AMRITSAR,1242,1325,0.1252,0,0,0
19,AHMEDABAD,AURANGABAD,825,804,0,0,0,0
20,AHMEDABAD,BAGDOGRA,3791,3164,16.059,6.926,0,0
21,AHMEDABAD,BELGAUM,803,785,0,0,0,0
22,AHMEDABAD,BENGALURU,21411,25202,124.541,131.2495,0,0
23,AHMEDABAD,BHOPAL,1381,1168,0.549,0.55037,0,0
24,AHMEDABAD,BHUBANESWAR,2959,2457,27.065,7.2,0,0
25,AHMEDABAD,CHANDIGARH,7966,7939,10.731,14.889,0,0
26,AHMEDABAD,CHENNAI,17740,18635,209.21077,186.75189,0,0
27,AHMEDABAD,COIMBATORE,682,684,0,0,0,0
28,AHMEDABAD,DABOLIM,8551,11180,13.944,5.3988,0,0
29,AHMEDABAD,"DEHRA DUN",1729,1940,1.01939,0,0,0
30,AHMEDABAD,DELHI,56714,56519,933.15641,1033.58448,0.774,0.016
31,AHMEDABAD,DIU,22,10,0,0,0,0
32,AHMEDABAD,GUWAHATI,3918,2139,30.104,0.072,0,0
33,AHMEDABAD,HUBLI,3453,3351,4.229,0.006,0,0
34,AHMEDABAD,HYDERABAD,18528,20915,287.91545,53.13479,0,0
35,AHMEDABAD,IMPHAL,-,73,-,0.345,-,0
36,AHMEDABAD,INDORE,6530,6330,7.654,2.433,0,0
37,AHMEDABAD,JAIPUR,7814,8080,6.51705,7.94687,0,0
38,AHMEDABAD,JAISALMER,2238,2195,0,0,0,0
39,AHMEDABAD,JALGAON,452,508,0,0,0,0
40,AHMEDABAD,JODHPUR,1861,1937,1.045,0,0,0
41,AHMEDABAD,KANDLA,1512,1582,0,0,0,0
42,AHMEDABAD,KANPUR,1460,1411,0.99535,0.06078,0,0
43,AHMEDABAD,KOCHI,2685,3037,19.617,3.878,0,0
44,AHMEDABAD,KOLKATA,15029,13305,143.3055,56.442,0,0
45,AHMEDABAD,LUCKNOW,9240,8144,36.405,6.253,0,0
46,AHMEDABAD,MUMBAI,40371,36180,629.19421,522.42905,0.214,0.934
47,AHMEDABAD,MUNDRA,16,10,0,0,0,0
48,AHMEDABAD,NAGPUR,2978,2810,9.6495,0.272,0,0
49,AHMEDABAD,NASIK,2312,1934,0,0,0,0
50,AHMEDABAD,PATNA,3693,3432,31.35351,0.909,0,0
51,AHMEDABAD,PORBANDAR,1154,1279,0,0,0,0
52,AHMEDABAD,PUNE,14186,15737,61.47955,49.58475,0,0
53,AHMEDABAD,RANCHI,443,-,8.379,-,0,-
54,AHMEDABAD,TRIVANDRUM,-,232,-,0.004,-,0
55,AHMEDABAD,UDAIPUR,637,631,0,0,0,0
56,AHMEDABAD,VARANASI,8235,7313,29.70527,0.874,0,0
57,AHMEDABAD,VISAKHAPATNAM,430,139,1.357,2.743,0,0
58,AIZAWL,GUWAHATI,3834,4361,0,0.7095,0,0
59,AIZAWL,IMPHAL,557,458,0,0.001,0.834,1.375
60,AIZAWL,KOLKATA,3884,5248,3.4798,25.2403,6.631,1.826
61,AJMER,DELHI,1499,1363,0,0,0,0
62,AJMER,HYDERABAD,1573,1759,0,0,0,0
63,AJMER,INDORE,176,174,0,0,0,0
64,ALLAHABAD,BENGALURU,3454,4018,0.592,0.113,0,0
65,ALLAHABAD,DELHI,3857,4352,0,0.87,0,0
66,ALLAHABAD,GORAKHPUR,1022,977,0,0,0,0
67,ALLAHABAD,KOLKATA,1463,1308,0,0,0,0
68,ALLAHABAD,MUMBAI,3500,3974,0,0,0,0
69,ALLAHABAD,PUNE,1611,2996,0,0.481,0,0
70,ALLAHABAD,RAIPUR,1319,1480,0,0,0,0
71,AMRITSAR,BAGDOGRA,-,173,-,0,-,0
72,AMRITSAR,BENGALURU,2512,1527,0.393,2.979,0,0
73,AMRITSAR,BHUBANESWAR,102,-,0,-,0,-
74,AMRITSAR,COIMBATORE,-,55,-,0,-,0
75,AMRITSAR,DABOLIM,-,87,-,0,-,0
76,AMRITSAR,DELHI,25157,22844,2.995,48.9816,0,1.89
77,AMRITSAR,JAIPUR,1070,1024,0,0.014,0,0
78,AMRITSAR,JAISALMER,-,66,-,0,-,0
79,AMRITSAR,KOLKATA,4688,3055,0.523,0.12,0,0
80,AMRITSAR,MUMBAI,8987,8099,5.22527,64.10322,0,0
81,AMRITSAR,NANDED,626,647,0,0,0,0
82,AMRITSAR,PATNA,646,1289,0,0.038,0,0
83,AMRITSAR,SRINAGAR,1599,2807,2.466,0.103,0,0
84,AURANGABAD,BAGDOGRA,-,50,-,0,-,0
85,AURANGABAD,BENGALURU,1900,2420,1.952,0.44827,0,0
86,AURANGABAD,DELHI,7784,7459,21.84158,44.42055,0.112,1.106
87,AURANGABAD,HYDERABAD,2864,2755,0.85,0.11136,0,0
88,AURANGABAD,MANGALORE,11,-,0,-,0,-
89,AURANGABAD,MUMBAI,3495,3218,4.873,7.038,0.239,2.601
90,AURANGABAD,UDAIPUR,294,273,0,0,0,0.1
91,BAGDOGRA,BENGALURU,8295,13203,32.08669,50.658,0.035,0
92,BAGDOGRA,CHANDIGARH,185,411,0,0,0,0
93,BAGDOGRA,CHENNAI,6129,8953,13.58933,8.77819,0,0
94,BAGDOGRA,DELHI,30426,36086,40.03188,143.61355,0.189,4.961
95,BAGDOGRA,DIBRUGARH,2459,2005,0,0,0,0
96,BAGDOGRA,GUWAHATI,5431,5137,1.91317,0.409,0,0
97,BAGDOGRA,HYDERABAD,3426,4031,7.536,3.045,0,0
98,BAGDOGRA,KOLKATA,27196,25463,44.29245,47.77826,0.38,4.398
99,BAGDOGRA,LUCKNOW,-,38,-,0.429,-,0
100,BAGDOGRA,MANGALORE,47,-,0.001,-,0,-
101,BAGDOGRA,MUMBAI,7278,9065,22.47379,40.80853,0,0
102,BAGDOGRA,PATNA,1917,1222,0.961,0,0,0
103,BELGAUM,BENGALURU,2907,2702,0.13477,1.9541,0,0
104,BELGAUM,HYDERABAD,3062,3133,0.001,0,0,0
105,BELGAUM,INDORE,331,342,0,0,0,0
106,BELGAUM,JABALPUR,41,18,0,0,0,0
107,BELGAUM,KADAPA,616,546,0,0,0,0
108,BELGAUM,MADURAI,-,33,-,0,-,0
109,BELGAUM,MANGALORE,-,29,-,0,-,0
110,BELGAUM,MUMBAI,1431,1453,0.23747,2.0357,0,0
111,BELGAUM,MYSORE,1092,1177,0,0,0,0
112,BELGAUM,PUNE,523,514,0,0,0,0
113,BELGAUM,TIRUPATI,1149,1178,0,0,0,0
114,BENGALURU,BHOPAL,3844,2671,7.291,3.197,0,0
115,BENGALURU,BHUBANESWAR,25594,17041,72.328,4.024,0,0
116,BENGALURU,CHANDIGARH,12941,8338,80.996,78.525,0,0
117,BENGALURU,CHENNAI,29573,28836,527.56093,401.73569,0,0
118,BENGALURU,COIMBATORE,6257,6378,18.57624,4.09745,0.004,0
119,BENGALURU,DABOLIM,24151,28425,20.1281,40.328,0.033,0
120,BENGALURU,"DEHRA DUN",3406,3233,1.952,5.385,0,0
121,BENGALURU,DELHI,121740,106714,1490.00855,1942.12964,1.889,7.106
122,BENGALURU,GORAKHPUR,-,568,-,0,-,0
123,BENGALURU,GUWAHATI,12120,7727,47.706,11.7,0,1.442
124,BENGALURU,GWALIOR,1446,1198,0,0,0,0
125,BENGALURU,HUBLI,2175,2394,0.508,0.017,0,0
126,BENGALURU,HYDERABAD,49214,42183,166.4709,113.83925,0,0
127,BENGALURU,IMPHAL,1817,961,5.59,13.516,0,0
128,BENGALURU,INDORE,9991,6864,71.446,28.901,0,0
129,BENGALURU,JAIPUR,20267,15668,72.0335,178.839,0,0
130,BENGALURU,JODHPUR,3893,3518,0,0,0,0
131,BENGALURU,KANNUR,1171,984,0.781,0,0,0
132,BENGALURU,KOCHI,21621,20330,65.5995,37.6535,0.431,0
133,BENGALURU,KOLHAPUR,787,577,0,0,0,0
134,BENGALURU,KOLKATA,64941,44357,393.42583,366.29181,0.669,1.018
135,BENGALURU,KOZHIKODE,2028,2471,0.59471,0.23605,0,0
136,BENGALURU,LUCKNOW,15523,12221,67.014,24.751,0,0
137,BENGALURU,MADURAI,4765,4793,3.62055,15.43953,0,0
138,BENGALURU,MANGALORE,12548,16198,9.08362,8.41979,0,0
139,BENGALURU,MUMBAI,86053,78868,843.50499,1028.83993,0.829,7.185
140,BENGALURU,MYSORE,479,444,0,0,0,0
141,BENGALURU,NAGPUR,10784,8513,29.116,26.694,0,0
142,BENGALURU,PATNA,23249,16661,65.94622,19.24523,0,0
143,BENGALURU,PONDICHERRY,720,785,0,0,0,0
144,BENGALURU,"PORT BLAIR",4986,5653,6.053,0.875,0,0
145,BENGALURU,PUNE,41156,40990,221.08296,191.58051,0,0
146,BENGALURU,RAIPUR,7705,4473,16.454,0.213,0,0
147,BENGALURU,RAJAHMUNDRY,2705,1720,0.355,0,0,0
148,BENGALURU,RANCHI,12521,9243,30.6485,2.522,0,0
149,BENGALURU,SHIRDI,2704,2680,0.048,0,0,0
150,BENGALURU,SRINAGAR,2667,548,5.014,0.001,0,0
151,BENGALURU,SURAT,4215,2911,12.561,18.933,0,0
152,BENGALURU,TIRUCHIRAPALLY,2197,1899,0.154,0.045,0,0
153,BENGALURU,TIRUPATI,1373,1433,0.296,0,0,0
154,BENGALURU,TRIVANDRUM,9595,8888,13.1995,7.25748,0,0
155,BENGALURU,TUTICORIN,1181,850,0.179,0,0,0
156,BENGALURU,UDAIPUR,3279,2617,2.136,0.448,0,0
157,BENGALURU,VADODARA,4615,3725,4.182,68.29,0,0
158,BENGALURU,VARANASI,12099,10002,7.301,18.11,0,0
159,BENGALURU,VIDYANAGAR,1067,882,0,0,0,0
160,BENGALURU,VIJAYAWADA,8815,7685,22.02775,3.69102,0,0
161,BENGALURU,VISAKHAPATNAM,16423,11183,22.233,14.418,0,0
162,BENGALURU,"KALABURAGI, KARNATAKA",1467,1250,0,0,0,0
163,BHATINDA,DELHI,340,407,0,0,0,0
164,BHAVNAGAR,MUMBAI,976,1077,0,0,0,0
165,BHOPAL,CHANDIGARH,-,22,-,0,-,0
166,BHOPAL,DELHI,14650,14541,11.30617,75.06971,3.145,1.015
167,BHOPAL,HYDERABAD,1429,1613,0.02,0.35,0,0
168,BHOPAL,JAIPUR,1745,1567,1.15029,0,0,0
169,BHOPAL,MUMBAI,8544,9833,17.3197,22.2835,1.491,11.753
170,BHOPAL,PUNE,791,963,0,0.011,0.403,0
171,BHOPAL,RAIPUR,388,369,0,0,0,0
172,BHOPAL,SURAT,282,223,0,0,0,0
173,BHOPAL,TRIVANDRUM,133,-,0,-,0,-
174,BHOPAL,UDAIPUR,437,572,0.09603,0,0,0
175,BHOPAL,VARANASI,-,1,-,0,-,0
176,BHUBANESWAR,CHENNAI,6111,7572,0.21,19.414,0,0
177,BHUBANESWAR,COIMBATORE,24,72,0.006,0.219,0,0
178,BHUBANESWAR,DELHI,26637,29178,53.8632,182.241,0,0.386
179,BHUBANESWAR,GUWAHATI,3695,2780,16.525,0.478,0,0
180,BHUBANESWAR,HYDERABAD,11883,13611,3.36,31.023,0,0
181,BHUBANESWAR,IMPHAL,169,-,0.004,-,0,-
182,BHUBANESWAR,JHARSUGUDA,1078,899,0,0,0,0
183,BHUBANESWAR,KOLKATA,23160,18477,88.383,53.586,0,3.847
184,BHUBANESWAR,MUMBAI,10803,13378,73.5708,68.1005,0,6.481
185,BHUBANESWAR,RANCHI,588,452,0,0,0,0
186,BHUBANESWAR,SILCHAR,140,153,0.024,0,0,0
187,BHUBANESWAR,SURAT,442,515,6.21,0,0,0
188,BHUBANESWAR,TRIVANDRUM,-,197,-,0.003,-,0
189,BHUBANESWAR,VARANASI,2317,2070,0.001,0,0,0
190,BHUJ,MUMBAI,1269,1168,0,0,0,0
191,BIKANER,DELHI,951,970,0,0,0,0
192,CHANDIGARH,CHENNAI,653,745,30.046,11.334,0,0
193,CHANDIGARH,DABOLIM,2349,3214,1.294,0.541,0,0
194,CHANDIGARH,DELHI,19718,20556,23.1395,39.9432,0,4.06
195,CHANDIGARH,DHARAMSALA,574,585,0,0,0,0
196,CHANDIGARH,GUWAHATI,660,189,0,0,0,0
197,CHANDIGARH,HYDERABAD,3720,4144,12.9975,14.197,0,0
198,CHANDIGARH,KOCHI,55,270,0,0.597,0,0
199,CHANDIGARH,KOLKATA,3587,2991,16.687,0.574,0,0
200,CHANDIGARH,KULLU,270,37,0,0,0,0
201,CHANDIGARH,LEH,758,491,8.077,0,0,0
202,CHANDIGARH,LUCKNOW,2186,2064,2.355,0.019,0,0
203,CHANDIGARH,MUMBAI,17281,18510,63.866,68.5171,0,0.454
204,CHANDIGARH,NANDED,690,1026,0,0,0,0
205,CHANDIGARH,PATNA,2177,1911,1.181,0.008,0,0
206,CHANDIGARH,PUNE,1609,2816,3.271,3.387,0,0
207,CHANDIGARH,SIMLA,63,71,0,0,0,0
208,CHANDIGARH,SRINAGAR,5400,4649,20.3945,0.196,0,0
209,CHANDIGARH,TRIVANDRUM,122,151,0,0,0,0
210,CHENNAI,COIMBATORE,23791,22323,36.49981,57.92818,0.025,0
211,CHENNAI,DABOLIM,6959,8453,32.45343,27.71186,0,0
212,CHENNAI,DELHI,67319,62051,758.66566,926.36661,3.492,6.542
213,CHENNAI,DURGAPUR,4476,3674,0,0,0,0
214,CHENNAI,GUWAHATI,10431,6821,49.85923,12.73545,0,0
215,CHENNAI,HUBLI,1257,1102,0.014,0.001,0,0
216,CHENNAI,HYDERABAD,40185,35196,324.06886,318.36483,0.522,0.327
