S.No.,"CITY 1","CITY 2","PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,ADAMPUR,DELHI,2343,2296,0,0.96519,0,0
2,AGARTALA,BAGDOGRA,-,186,-,0,-,0
3,AGARTALA,BENGALURU,3710,3754,0.335,1.389,0,0.779
4,AGARTALA,CHENNAI,3401,2668,0,0.082,0,0.328
5,AGARTALA,COIMBATORE,-,13,-,0.019,-,0
6,AGARTALA,DELHI,4657,3835,0.259,13.306,0.217,3.042
7,AGARTALA,GUWAHATI,10927,9164,1.311,40.05,2.559,3.468
8,AGARTALA,IMPHAL,1016,1567,0.194,0.557,0,0
9,AGARTALA,KOLKATA,39618,34960,17.797,372.3966,4.799,9.989
10,"AGATTI ISLAND",BENGALURU,30,19,0,0,0,0
11,"AGATTI ISLAND",KOCHI,423,755,0,0,0,0
12,AGRA,DELHI,-,25,-,0,-,0
13,AGRA,JAIPUR,608,609,0,0,0,0
14,AGRA,KHAJURAHO,97,-,0,-,0,-
15,AGRA,VARANASI,-,308,-,0,-,0
16,AHMEDABAD,AJMER,1568,1345,0,0,0,0
17,AHMEDABAD,BAGDOGRA,4096,3781,19.427,3.035,0,0.022
18,AHMEDABAD,BELGAUM,662,709,0,0,0,0
19,AHMEDABAD,BENGALURU,39359,40885,267.01823,290.32067,1.625,0
20,AHMEDABAD,CHANDIGARH,4186,4520,11.79,24.16,0,0
21,AHMEDABAD,CHENNAI,26662,26255,210.79721,198.85025,0.312,0
22,AHMEDABAD,COIMBATORE,22,37,0,1.154,0,0
23,AHMEDABAD,DABOLIM,15277,15701,19.075,10.846,0,0
24,AHMEDABAD,"DEHRA DUN",2295,2431,0.12964,0,0,0
25,AHMEDABAD,DELHI,93760,91197,1327.86602,1332.43278,5.381,17.595
26,AHMEDABAD,GUWAHATI,3135,3304,29.074,9.119,3.537,0.943
27,AHMEDABAD,HYDERABAD,27681,28157,131.264,108.565,0.885,3.289
28,AHMEDABAD,IMPHAL,-,125,-,0.019,-,0
29,AHMEDABAD,INDORE,1507,1204,0,0,0,0
30,AHMEDABAD,JAIPUR,13205,12318,4.45741,19.92515,0,3.227
31,AHMEDABAD,JAISALMER,3359,3255,0,0,0,0
32,AHMEDABAD,KANDLA,1364,1458,0,0,0,0
33,AHMEDABAD,KOCHI,8681,9774,36.933,6.961,2.495,0
34,AHMEDABAD,KOLKATA,18646,16880,251.125,166.776,1.36,7.342
35,AHMEDABAD,LUCKNOW,8764,9209,40.2,8.488,2.211,0
36,AHMEDABAD,MANGALORE,-,261,-,0.007,-,9.437
37,AHMEDABAD,MUMBAI,89582,89009,1026.64404,913.06016,4.345,3.168
38,AHMEDABAD,NAGPUR,5341,4901,21.482,0.372,0,0
39,AHMEDABAD,NASIK,2648,2605,0,0,0,0
40,AHMEDABAD,PATNA,4464,4490,51.16555,3.42501,0,0
41,AHMEDABAD,PORBANDAR,1208,1224,0,0,0,0
42,AHMEDABAD,PUNE,26344,27060,57.72611,54.38762,6.268,0.502
43,AHMEDABAD,TRIVANDRUM,-,357,-,0.205,-,0
44,AHMEDABAD,UDAIPUR,1415,1341,0,0,0,0
45,AHMEDABAD,VARANASI,8812,8346,42.47134,4.57392,0.447,0
46,AHMEDABAD,VISAKHAPATNAM,747,-,1.442,-,0,-
47,AIZAWL,IMPHAL,690,876,0,0.01,2.18,3.034
48,AIZAWL,KOLKATA,4535,4197,7.753,31.2716,21.792,2.188
49,AJMER,DELHI,2009,2074,0,0,0,0
50,AJMER,HYDERABAD,1975,2481,0,0,0,0
51,ALLAHABAD,BENGALURU,4313,4439,0,0.19,0,0
52,ALLAHABAD,DELHI,5064,5241,0,0.461,0,0
53,ALLAHABAD,KOLKATA,1622,1178,0,0,0,0
54,ALLAHABAD,MUMBAI,4614,4457,0,0.115,0,0
55,ALLAHABAD,RAIPUR,1363,1666,0,0,0,0
56,AMRITSAR,BAGDOGRA,-,130,-,2.176,-,0.077
57,AMRITSAR,BENGALURU,2192,2522,1.008,3.681,0,0.228
58,AMRITSAR,COIMBATORE,-,78,-,0.096,-,0
59,AMRITSAR,DABOLIM,-,77,-,0.496,-,0
60,AMRITSAR,DELHI,33138,33613,5.4645,54.2935,0,4.404
61,AMRITSAR,DHARAMSALA,-,3,-,0,-,0
62,AMRITSAR,HYDERABAD,3431,3945,2.742,0.074,0,0
63,AMRITSAR,JAIPUR,1986,2080,0,0.005,0,0
64,AMRITSAR,KOCHI,-,45,-,0,-,0
65,AMRITSAR,MUMBAI,19395,19179,5.4135,13.1203,0.228,4.605
66,AMRITSAR,NANDED,968,846,0,0,0,0
67,AMRITSAR,SRINAGAR,1722,2157,0,0.135,0,0.027
68,AURANGABAD,DELHI,3305,3164,19.958,14.388,0.11,5.26
69,AURANGABAD,HYDERABAD,312,324,0,0,0,0
70,AURANGABAD,MUMBAI,3307,3380,3.9866,1.236,0.144,14.727
71,BAGDOGRA,BENGALURU,19518,19693,45.52313,82.78473,0.113,2.837
72,BAGDOGRA,CHENNAI,5293,5513,15.36668,17.20605,0.453,0
73,BAGDOGRA,DELHI,45222,44559,109.55427,185.39167,0.661,4.329
74,BAGDOGRA,DIBRUGARH,2639,3112,0,0.116,0,0
75,BAGDOGRA,GUWAHATI,8073,8789,16.69148,24.468,0.004,0.068
76,BAGDOGRA,HYDERABAD,3962,4097,14.116,8.434,0,0
77,BAGDOGRA,KOLKATA,35105,33329,76.86208,97.28649,1.886,0.686
78,BAGDOGRA,MANGALORE,43,-,0.001,-,0,-
79,BAGDOGRA,MUMBAI,8736,9905,31.43704,27.82431,0.031,6.726
80,BELGAUM,BENGALURU,5507,5182,0.60499,0.1619,0,0
81,BELGAUM,HYDERABAD,1493,1272,0,0,0,0
82,BELGAUM,JABALPUR,21,25,0,0,0,0
83,BELGAUM,MANGALORE,-,98,-,0,-,0
84,BELGAUM,MUMBAI,2385,2471,0,2.29319,0,0
85,BELGAUM,PUNE,912,946,0,0,0,0
86,BENGALURU,BHOPAL,4444,4096,0,0,0,0
87,BENGALURU,BHUBANESWAR,20962,18257,89.011,7.3,10.127,3.361
88,BENGALURU,CHANDIGARH,13878,13747,67.47,84.768,2.302,2.392
89,BENGALURU,CHENNAI,61106,62993,880.83156,570.74783,4.036,2.912
90,BENGALURU,COIMBATORE,18709,19703,20.86351,9.0356,0,0
91,BENGALURU,DABOLIM,44035,42495,52.46,22.801,0.42,0.653
92,BENGALURU,"DEHRA DUN",4652,4713,7.487,14.223,2.36,0
93,BENGALURU,DELHI,192079,191083,3020.7613,2549.07464,16.926,30.722
94,BENGALURU,GORAKHPUR,4237,4157,4.723,0,0,0
95,BENGALURU,GUWAHATI,11675,10213,73.596,9.886,3.006,0
96,BENGALURU,GWALIOR,2005,1949,0.079,0,0,0
97,BENGALURU,HUBLI,6304,5899,7.392,0.225,0,0
98,BENGALURU,HYDERABAD,85919,87304,405.44521,172.72284,10.714,2.323
99,BENGALURU,IMPHAL,3594,4431,5.337,21.732,0,0
100,BENGALURU,INDORE,13935,13052,59.088,41.234,2.764,1.912
101,BENGALURU,JAIPUR,23999,23221,157.894,267.729,10.207,4.639
102,BENGALURU,KANNUR,10373,10204,0.071,0,0,0
103,BENGALURU,KOCHI,32588,33900,93.131,28.107,2.529,6.185
104,BENGALURU,KOLHAPUR,1039,1069,0,0,0,0
105,BENGALURU,KOLKATA,77042,74204,968.88648,753.77199,20.309,7.017
106,BENGALURU,KOZHIKODE,7490,7605,21.3886,0.165,0,0
107,BENGALURU,LUCKNOW,25314,23723,219.171,130.668,14.413,1.672
108,BENGALURU,MADURAI,3680,3669,0.305,2.687,0.223,0
109,BENGALURU,MANGALORE,29322,30222,38.19997,9.7749,0,106.82
110,BENGALURU,MUMBAI,180602,178479,1464.32766,1791.83103,9.395,21.495
111,BENGALURU,MYSORE,937,1037,0,0,0,0
112,BENGALURU,NAGPUR,17898,17332,75.061,48.127,3.091,1.104
113,BENGALURU,PATNA,23966,20856,269.22969,60.90829,17.399,2.468
114,BENGALURU,PONDICHERRY,1609,1479,0,0,0,0
115,BENGALURU,PUNE,78941,78944,307.07459,255.43202,1.287,0.048
116,BENGALURU,RAIPUR,6265,6647,42.564,3.227,3.081,1.334
117,BENGALURU,RAJAHMUNDRY,2058,2022,0.037,0,0,0
118,BENGALURU,RANCHI,15690,17942,52.115,16.918,9.438,4.214
119,BENGALURU,SHIRDI,1889,1830,7.9025,0.0192,0,0
120,BENGALURU,SRINAGAR,1864,3028,1.481,0.277,0,0.121
121,BENGALURU,SURAT,7505,7013,32.25,5.088,0,0
