S.No.,CITY 1,CITY 2,"PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,ADAMPUR,DELHI,2178,2190,0,0.8655,0,0
2,AGARTALA,AIZAWL,47,36,0,0,0,0
3,AGARTALA,BENGALURU,3517,3554,0.422,3.392,0,0.56
4,AGARTALA,CHENNAI,1895,1191,0,0.332,0,0.836
5,AGARTALA,COIMBATORE,10,6,0,0.066,0,0
6,AGARTALA,DELHI,6246,5365,0.568,18.927,0.664,4.777
7,AGARTALA,GUWAHATI,10522,9090,10.66,28.433,4.377,3.815
8,AGARTALA,IMPHAL,2938,3240,0.843,0.055,0,0
9,AGARTALA,KOLKATA,39620,36551,19.9585,325.2883,4.564,7.358
10,AGARTALA,MUMBAI,497,617,0.356,0.214,0,0
11,AGARTALA,NAGPUR,6,0,0.247,0,0,0
12,AGATTI ISLAND,BENGALURU,305,88,0,0,0,0
13,AGATTI ISLAND,KOCHI,0,1601,0,0,0,0
14,AGATTI ISLAND,KOZHIKODE,909,0,0,0,0,0
15,AGRA,JAIPUR,340,400,0,0,0,0
16,AHMEDABAD,AJMER,1801,1470,0,0,0,0
17,AHMEDABAD,AMRITSAR,1515,1414,0.0099,0,0,0
18,AHMEDABAD,AURANGABAD,1430,1528,0,0,0,0
19,AHMEDABAD,BAGDOGRA,4884,3584,31.129,11.691,0.532,0.147
20,AHMEDABAD,BELGAUM,1114,1185,0,0,0,0
21,AHMEDABAD,BENGALURU,38284,36667,152.206,193.939,0.776,0.723
22,AHMEDABAD,BHOPAL,2150,1988,0.35626,1.19615,0,0
23,AHMEDABAD,BHUBANESWAR,4639,4148,35.74,0.919,0.651,1.15
24,AHMEDABAD,CHANDIGARH,12041,11165,6.253,31.952,0.444,0.025
25,AHMEDABAD,CHENNAI,30455,29479,224.06074,201.78653,0.19,5.971
26,AHMEDABAD,COIMBATORE,929,1094,0,0,0,0
27,AHMEDABAD,DABOLIM,15767,15785,27.5557,8.859,0.016,0.34
28,AHMEDABAD,DEHRA DUN,2209,2289,1.68171,0,0,0
29,AHMEDABAD,DELHI,106527,96027,1312.4247,1432.48836,5.052,25.503
30,AHMEDABAD,GUWAHATI,4023,3019,37.054,6.675,1.937,0.862
31,AHMEDABAD,HUBLI,4613,4802,6.149,0,0.236,0
32,AHMEDABAD,HYDERABAD,20605,24969,311.96983,70.48092,0.876,4.659
33,AHMEDABAD,IMPHAL,0,188,0,0.76,0,0
34,AHMEDABAD,INDORE,10182,10530,9.715,2.162,0,0.649
35,AHMEDABAD,JABALPUR,397,360,0,0.03369,0,0
36,AHMEDABAD,JAIPUR,13357,12546,8.0962,8.28168,0,1.504
37,AHMEDABAD,JAISALMER,3295,2893,0,0,0,0
38,AHMEDABAD,JALGAON,1009,1082,0,0,0,0
39,AHMEDABAD,JODHPUR,3648,3729,0.596,0,0,0
40,AHMEDABAD,KANDLA,2282,2289,0,0,0,0
41,AHMEDABAD,KANPUR,1948,1931,2.2861,0.07998,0,0
42,AHMEDABAD,KOCHI,4859,5349,19.755,3.614,1.222,1.11
43,AHMEDABAD,KOLKATA,23209,22282,174.824,162.93001,1.141,2.316
44,AHMEDABAD,LUCKNOW,13414,11841,41.081,11.913,1.512,1.565
45,AHMEDABAD,MUMBAI,73349,67615,879.1955,712.99965,3.036,9.087
46,AHMEDABAD,NAGPUR,4323,4198,9.349,1.439,0,0.302
47,AHMEDABAD,NASIK,3278,3154,0,0,0,0
48,AHMEDABAD,PATNA,4459,4328,49.38761,1.9446,0,0
49,AHMEDABAD,PORBANDAR,1653,1744,0,0,0,0
50,AHMEDABAD,PUNE,24939,24890,80.12608,111.85742,0.969,1.231
51,AHMEDABAD,RANCHI,618,0,13.498,0,0,0
52,AHMEDABAD,TRIVANDRUM,0,416,0,0.003,0,0
53,AHMEDABAD,UDAIPUR,1492,1457,0,0,0,0
54,AHMEDABAD,VARANASI,13007,10225,32.48276,0.258,0,0
55,AHMEDABAD,VISAKHAPATNAM,315,129,2.496,1.193,0,0
56,AIZAWL,GUWAHATI,4847,4773,0,0,0,0
57,AIZAWL,IMPHAL,654,551,0,0,0.325,2.903
58,AIZAWL,KOLKATA,6967,6690,3.373,34.3321,15.514,3.084
59,AJMER,DELHI,2259,2215,0,0,0,0
60,AJMER,HYDERABAD,2221,2405,0,0.001,0,0
61,ALLAHABAD,BENGALURU,4827,5030,0,0.996,0,0.791
62,ALLAHABAD,DELHI,6347,6518,0.719,1.471,0,6.734
63,ALLAHABAD,GORAKHPUR,861,989,0,0,0,0
64,ALLAHABAD,KOLKATA,1594,1686,0,0,0,0
65,ALLAHABAD,MUMBAI,4987,5131,0,0.07,0,0
66,ALLAHABAD,RAIPUR,1779,2097,0,0,0,0
67,AMRITSAR,BAGDOGRA,0,145,0,0,0,0.062
68,AMRITSAR,BENGALURU,3380,2745,0.655,5.231,0,1.299
69,AMRITSAR,BHUBANESWAR,178,0,0,0,0,0
70,AMRITSAR,COIMBATORE,0,44,0,0.02,0,0
71,AMRITSAR,DABOLIM,0,102,0,0.554,0,0.078
72,AMRITSAR,DELHI,43939,46110,5.34,55.8139,0,7.791
73,AMRITSAR,HYDERABAD,1849,2269,0.332,4.694,0,0.001
74,AMRITSAR,JAIPUR,2087,1905,0.612,0.054,0,0
75,AMRITSAR,JAISALMER,0,106,0,0,0,0
76,AMRITSAR,KOLKATA,5247,4476,1.902,0.561,0,0
77,AMRITSAR,MUMBAI,14008,14221,5.49742,93.13071,0,1.767
78,AMRITSAR,NANDED,1060,972,0,0,0,0
79,AMRITSAR,PATNA,1018,1496,0.01,0,0,0
80,AMRITSAR,SRINAGAR,5441,5431,13.34,1.158,0.983,0
81,AURANGABAD,BENGALURU,2714,2864,4.5531,2.80961,0,0
82,AURANGABAD,DELHI,10592,9919,107.2974,70.09465,0.218,2.549
83,AURANGABAD,HYDERABAD,6356,5414,1.02574,1.95501,0,0
84,AURANGABAD,MANGALORE,13,0,0,0,0,0
85,AURANGABAD,MUMBAI,7118,6162,8.33,4.446,0.667,12.93
86,AURANGABAD,UDAIPUR,363,473,0,0,0,0
87,BAGDOGRA,BENGALURU,13732,16360,29.6909,51.5158,1.017,0.111
88,BAGDOGRA,CHENNAI,6016,7141,19.15493,17.25652,0.285,0
89,BAGDOGRA,DELHI,45603,45905,80.64214,158.66889,6.696,13.778
90,BAGDOGRA,DIBRUGARH,2700,3634,0,0,0,0
91,BAGDOGRA,GUWAHATI,6953,7063,6.48643,0.308,0.082,0
92,BAGDOGRA,HYDERABAD,5070,4919,8.828,7.873,0,0
93,BAGDOGRA,KOLKATA,36337,34217,58.21402,71.78454,7.756,11.3166
94,BAGDOGRA,LUCKNOW,0,43,0,0.042,0,0
95,BAGDOGRA,MANGALORE,50,0,0.001,0,0,0
96,BAGDOGRA,MUMBAI,9746,11751,32.72091,72.67891,1.405,1.193
97,BELGAUM,BENGALURU,5947,5174,0.16971,2.04309,0,0
98,BELGAUM,HYDERABAD,5199,4903,0.138,0.002,0,0
99,BELGAUM,INDORE,428,429,0,0,0,0
100,BELGAUM,JABALPUR,48,21,0,0,0,0
101,BELGAUM,MADURAI,0,47,0,0,0,0
102,BELGAUM,MANGALORE,0,75,0,0,0,0
103,BELGAUM,MUMBAI,2719,2631,1.485,2.47711,0,0
104,BELGAUM,MYSORE,1789,1841,0,0,0,0
105,BELGAUM,PUNE,1047,1016,0,0,0,0
