S.No.,"CITY 1","CITY 2","PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,ADAMPUR,DELHI,2606,2601,0,1.97086,0,0
2,AGARTALA,BENGALURU,4527,4435,0.505,0.854,0,1.018
3,AGARTALA,CHENNAI,3382,1729,0.016,0.29,0,0.406
4,AGARTALA,COIMBATORE,-,2,-,0.077,-,0
5,AGARTALA,DELHI,6080,6922,0.102,13.661,0.526,4.533
6,AGARTALA,GUWAHATI,8730,8993,8.709,37.972,3.618,3.416
7,AGARTALA,IMPHAL,3573,2275,0.117,0.758,0,0
8,AGARTALA,KOLKATA,43814,46100,22.4365,276.1059,4.453,8.629
9,AGARTALA,MUMBAI,910,480,0.035,0.355,0,0
10,AGARTALA,NAGPUR,16,-,0.13,-,0,-
11,"AGATTI ISLAND",BENGALURU,314,149,0,0,0,0
12,"AGATTI ISLAND",KOCHI,-,1511,-,0,-,0
13,"AGATTI ISLAND",KOZHIKODE,702,-,0,-,0,-
14,AGRA,JAIPUR,556,549,0,0,0,0
15,AHMEDABAD,AJMER,1385,1397,0,0,0,0
16,AHMEDABAD,AURANGABAD,2075,1518,0,0,0,0
17,AHMEDABAD,BAGDOGRA,8083,6986,34.1712,13.19113,0.429,0.218
18,AHMEDABAD,BELGAUM,1204,1173,0,0,0,0
19,AHMEDABAD,BENGALURU,34959,32550,153.51555,191.48903,0.73,0.44
20,AHMEDABAD,BHOPAL,1171,1166,0,0.69638,0,0
21,AHMEDABAD,BHUBANESWAR,4558,4490,23.55,2.379,1.977,1.07
22,AHMEDABAD,CHANDIGARH,10223,11657,7.189,31.374,0.037,0.055
23,AHMEDABAD,CHENNAI,34103,33019,322.65823,191.15204,0.3,7.906
24,AHMEDABAD,COIMBATORE,1185,1525,0,0,0,0
25,AHMEDABAD,DABOLIM,17361,17087,28.4127,8.53301,0.105,0.21
26,AHMEDABAD,"DEHRA DUN",2101,2254,1.38404,0,0.114,0
27,AHMEDABAD,DELHI,91375,103762,1236.44529,1230.63983,4.885,13.662
28,AHMEDABAD,GUWAHATI,4485,3260,41.369,6.726,2.277,0.62
29,AHMEDABAD,HUBLI,5275,4474,8.96,0.145,0.199,0
30,AHMEDABAD,HYDERABAD,26330,30560,107.571,67.994,0.742,4.677
31,AHMEDABAD,IMPHAL,-,210,-,0.403,-,0
32,AHMEDABAD,INDORE,6802,7677,8.64,4.357,0,0
33,AHMEDABAD,JABALPUR,1439,1592,0.05807,0.1996,0,0
34,AHMEDABAD,JAIPUR,16802,19068,12.10482,26.80978,0,1.814
35,AHMEDABAD,JAISALMER,3221,2947,0,0,0,0
36,AHMEDABAD,JALGAON,798,922,0,0,0,0
37,AHMEDABAD,JODHPUR,4239,4790,1.21,0,0,0
38,AHMEDABAD,KANDLA,2842,2869,0,0,0,0
39,AHMEDABAD,KANPUR,874,908,0.054,0,0,0
40,AHMEDABAD,KOCHI,5329,5576,24.014,5.023,1.164,1.127
41,AHMEDABAD,KOLKATA,25426,24437,211.55205,157.73185,0.881,3.275
42,AHMEDABAD,LUCKNOW,11436,13097,44.611,16.514,1.948,0.919
