S.No.,"CITY 1","CITY 2","PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,ADAMPUR,DELHI,2600,2525,0,1.534,0,0
2,AGARTALA,BENGALURU,3690,2854,1.412,2.682,0,1.05
3,AGARTALA,CHENNAI,2280,1327,0.001,0.285,0,0.5
4,AGARTALA,COIMBATORE,-,3,-,0.078,-,0
5,AGARTALA,DELHI,5480,5399,0.247,13.672,0.513,3.655
6,AGARTALA,GUWAHATI,12164,10833,4.897,40.671,3.079,3.84
7,AGARTALA,IMPHAL,2236,2794,0.242,0.729,0,0
8,AGARTALA,KOLKATA,47474,45092,18.459,268.1012,4.509,7.626
9,AGARTALA,MUMBAI,329,237,0.007,1.028,0,0
10,AGARTALA,NAGPUR,17,-,0,-,0,-
11,"AGATTI ISLAND",BENGALURU,111,85,0,0,0,0
12,"AGATTI ISLAND",KOCHI,830,1405,0,0,0,0
13,"AGATTI ISLAND",KOZHIKODE,294,-,0,-,0,-
14,AGRA,JAIPUR,392,351,0,0,0,0
15,AHMEDABAD,AJMER,1384,1647,0,0,0,0
16,AHMEDABAD,AURANGABAD,1308,1204,0,0,0,0
17,AHMEDABAD,BAGDOGRA,8152,8944,17.29973,10.8918,0,0.235
18,AHMEDABAD,BELGAUM,934,1145,0,0,0,0
19,AHMEDABAD,BENGALURU,36384,36299,224.06546,194.98758,0.998,1.575
20,AHMEDABAD,BHUBANESWAR,4745,4537,36.866,0.064,0.784,0.851
21,AHMEDABAD,CHANDIGARH,8650,12646,28.416,67.42072,0,0.445
22,AHMEDABAD,CHENNAI,31922,33040,312.82018,181.01031,0.428,5.229
23,AHMEDABAD,COIMBATORE,1057,806,0,0,0,0
24,AHMEDABAD,DABOLIM,18241,19027,10.793,6.23005,0.053,0.214
25,AHMEDABAD,"DEHRA DUN",2298,2583,1.04788,0,0.079,0
26,AHMEDABAD,DELHI,97994,106933,1221.57637,1296.10276,5.031,11.818
27,AHMEDABAD,GUWAHATI,3474,3555,39.321,8.712,2.309,0.558
28,AHMEDABAD,HUBLI,4209,5256,6.445,0.007,0.131,0
29,AHMEDABAD,HYDERABAD,28655,32446,146.07488,91.793,0.861,1.721
30,AHMEDABAD,IMPHAL,-,183,-,0.204,-,0
31,AHMEDABAD,INDORE,4342,5840,7.326,2.007,0.051,0
32,AHMEDABAD,JABALPUR,1751,1950,1.172,0.023,0,0
33,AHMEDABAD,JAIPUR,16604,19909,7.97182,12.33537,0,1.948
34,AHMEDABAD,JAISALMER,2635,2773,0,0,0,0
35,AHMEDABAD,JALGAON,1053,643,0,0,0,0
36,AHMEDABAD,JODHPUR,3300,5213,0,0,0.014,0
37,AHMEDABAD,KANDLA,2187,2249,0,0,0,0
38,AHMEDABAD,KOCHI,7765,9522,35.99253,6.23804,1.478,0.41
39,AHMEDABAD,KOLKATA,25357,26379,217.96192,150.89841,0.771,2.634
40,AHMEDABAD,LUCKNOW,13554,14446,44.38087,14.77599,1.814,0
41,AHMEDABAD,MUMBAI,75404,71601,982.68214,840.8825,2.504,2.795
42,AHMEDABAD,NAGPUR,4203,4431,22.1795,1.37946,0,0
43,AHMEDABAD,NASIK,3189,3127,0,0,0,0
44,AHMEDABAD,PATNA,4782,4771,56.42478,2.2591,0,0
45,AHMEDABAD,PORBANDAR,1488,1560,0,0,0,0
46,AHMEDABAD,PUNE,25483,26091,56.16856,77.68058,0.686,3.048
47,AHMEDABAD,RANCHI,340,-,8.718,-,0,-
48,AHMEDABAD,TRIVANDRUM,-,790,-,0.277,-,0
49,AHMEDABAD,VARANASI,8018,8903,38.63399,1.88679,0,0
50,AHMEDABAD,VISAKHAPATNAM,411,-,1.706,-,0,-
51,AIZAWL,GUWAHATI,4308,4187,0,5.5034,1.269,0
52,AIZAWL,IMPHAL,586,594,0,0.042,5.204,3.483
53,AIZAWL,KOLKATA,6651,7351,20.721,50.85,26.52,3.487
54,AJMER,DELHI,2169,2248,0,0,0,0
55,AJMER,HYDERABAD,2432,2494,0,0.072,0,0
56,ALLAHABAD,BENGALURU,4643,4521,0,0.592,0,0.067
57,ALLAHABAD,DELHI,6596,6363,0,0.863,0,0.104
58,ALLAHABAD,KOLKATA,1687,1590,0,0.018,0,0
59,ALLAHABAD,MUMBAI,5255,5094,0,0.228,0,0.102
60,ALLAHABAD,RAIPUR,1893,2105,0,0,0,0
61,AMRITSAR,BAGDOGRA,-,238,-,0,-,0.046
62,AMRITSAR,BENGALURU,3865,3354,0.001,5.901,0,0.286
63,AMRITSAR,BHUBANESWAR,155,-,0,-,0,-
64,AMRITSAR,CHANDIGARH,-,33,-,0,-,0
65,AMRITSAR,COIMBATORE,-,85,-,0.006,-,0
66,AMRITSAR,DABOLIM,-,241,-,0.651,-,0.011
67,AMRITSAR,DELHI,42981,42139,5.981,33.8345,0,6.341
68,AMRITSAR,HYDERABAD,4576,4334,0.202,4.734,0,0
69,AMRITSAR,JAIPUR,2121,2017,0,0.09862,0,0
70,AMRITSAR,JAISALMER,-,82,-,0,-,0
71,AMRITSAR,KOLKATA,815,-,0,-,0,-
72,AMRITSAR,MUMBAI,14658,14004,0,9.0249,0,2.275
73,AMRITSAR,NANDED,837,776,0,0,0,0
74,AMRITSAR,PATNA,1534,2122,0,0,0,0
75,AMRITSAR,SRINAGAR,3536,3714,0,0.146,0,0
76,AMRITSAR,VISAKHAPATNAM,-,0,-,0,-,0.066
77,AURANGABAD,BENGALURU,1282,1293,0,0,0,0
78,AURANGABAD,CHENNAI,1865,2117,0,5.32771,0,0
79,AURANGABAD,DELHI,10066,11253,9.8681,34.67501,0.928,1.674
80,AURANGABAD,HYDERABAD,4792,5348,0,1.27701,0,0
81,AURANGABAD,INDORE,172,273,0,0,0,0
82,AURANGABAD,KOLKATA,40,32,0,0,0,0
83,AURANGABAD,MUMBAI,3956,3931,3.241,1.4133,0,14.241
84,AURANGABAD,UDAIPUR,490,519,0,0,0,0
85,BAGDOGRA,BENGALURU,17381,17767,43.77862,34.78641,1.09,0.992
86,BAGDOGRA,CHENNAI,6186,6215,13.42447,11.60073,0.245,0
87,BAGDOGRA,DELHI,50635,50807,117.34392,202.41078,10.131,8.89
88,BAGDOGRA,DIBRUGARH,3081,3449,0,0,0,0
89,BAGDOGRA,GUWAHATI,9962,7432,23.61334,28.09429,0.179,0
90,BAGDOGRA,HYDERABAD,5577,4780,14.475,5.154,0,0
91,BAGDOGRA,KOLKATA,37564,35110,74.58399,99.92143,7.737,6.295
92,BAGDOGRA,LUCKNOW,-,108,-,0.017,-,0
93,BAGDOGRA,MANGALORE,33,-,0.001,-,0,-
94,BAGDOGRA,MUMBAI,13200,12374,26.78106,46.8622,1.341,4.096
95,BELGAUM,BENGALURU,7418,7101,0.38486,0.16095,0,0
96,BELGAUM,HYDERABAD,2505,3043,0,0.032,0,0
97,BELGAUM,JABALPUR,48,42,0,0,0,0
98,BELGAUM,MADURAI,-,50,-,0,-,0
99,BELGAUM,MANGALORE,-,124,-,0,-,0
100,BELGAUM,MUMBAI,2986,2818,0,2.6872,0,0
101,BELGAUM,PUNE,968,852,0,0,0,0
102,BENGALURU,BHOPAL,5065,5044,5.243,0,0.207,0
103,BENGALURU,BHUBANESWAR,28728,28707,105.456,6.41,9.329,2.482
104,BENGALURU,CHANDIGARH,13456,13771,79.902,214.276,2.346,1.992
105,BENGALURU,CHENNAI,53110,56859,855.59355,527.79659,3.212,11.017
106,BENGALURU,COIMBATORE,14322,16300,22.5996,12.16207,0.253,0
107,BENGALURU,DABOLIM,47796,48639,21.512,13.552,0,0.727
108,BENGALURU,"DEHRA DUN",4435,4581,4.68,9.183,2.078,0
109,BENGALURU,DELHI,190375,198341,2219.40501,2439.41833,7.231,23.431
110,BENGALURU,GORAKHPUR,4664,5243,4.687,0,0.113,0
111,BENGALURU,GUWAHATI,17875,17514,86.6223,16.6663,4.131,0
112,BENGALURU,GWALIOR,1876,1877,0.039,0,0,0
113,BENGALURU,HUBLI,4417,5569,1.002,0.164,0.057,0
114,BENGALURU,HYDERABAD,95126,100073,293.82535,171.37363,2.226,0.719
115,BENGALURU,IMPHAL,2921,3501,17.418,34.473,0.257,0
116,BENGALURU,INDORE,14595,14752,75.288,44.291,3.664,1.486
117,BENGALURU,JAIPUR,28326,27923,110.204,269.615,7.749,3.283
118,BENGALURU,JODHPUR,4963,4470,0.1,0,0,0
119,BENGALURU,KANNUR,7318,7922,0.368,0,0,0
120,BENGALURU,KOCHI,34724,37948,104.451,34.818,4.365,4.996
121,BENGALURU,KOLHAPUR,1216,1169,0,0,0,0
122,BENGALURU,KOLKATA,78373,78474,413.92068,667.50557,10.278,6.335
123,BENGALURU,KOZHIKODE,6094,6813,15.26726,0.30623,0,0
124,BENGALURU,LUCKNOW,26400,27283,95.6928,145.02973,5.631,1.781
125,BENGALURU,MADURAI,4237,5069,0.438,4.371,0.262,0
126,BENGALURU,MANGALORE,25573,27340,9.87089,7.79982,0.167,62.51
127,BENGALURU,MUMBAI,179893,173895,1190.86114,1634.89089,6.085,11.481
128,BENGALURU,MYSORE,944,1049,0,0,0,0
129,BENGALURU,NAGPUR,17841,18588,56.55006,46.498,1.754,2.68
130,BENGALURU,PATNA,24902,25159,130.05891,86.3624,7.85,0.374
131,BENGALURU,PONDICHERRY,1139,1138,0,0,0,0
