S.No.,"CITY 1","CITY 2","PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,ADAMPUR,DELHI,2275,2172,0,0.7411,0,0
2,AGARTALA,BENGALURU,2945,2710,0.059,1.891,0,0.542
3,AGARTALA,CHENNAI,2125,2002,0.006,0.06,0,0.133
4,AGARTALA,COIMBATORE,-,17,-,0.062,-,0
5,AGARTALA,DELHI,2669,2652,0.151,7.835,0.032,4.593
6,AGARTALA,GUWAHATI,10786,10756,4.325,39.727,4.237,4.033
7,AGARTALA,HYDERABAD,486,471,0,1.32,0,0
8,AGARTALA,IMPHAL,947,1455,0.115,0.362,0,0
9,AGARTALA,KOLKATA,37962,37403,14.3822,321.0349,4.411,9.198
10,"AGATTI ISLAND",BENGALURU,23,13,0,0,0,0
11,"AGATTI ISLAND",KOCHI,722,1143,0,0,0,0
12,AGRA,DELHI,-,5,-,0,-,0
13,AGRA,JAIPUR,406,410,0,0,0,0
14,AGRA,KHAJURAHO,36,-,0,-,0,-
15,AGRA,VARANASI,-,67,-,0,-,0
16,AHMEDABAD,AJMER,1084,1251,0,0,0,0
17,AHMEDABAD,BAGDOGRA,3999,4451,2.97727,33.42582,0,0
18,AHMEDABAD,BELGAUM,773,823,0,0,0,0
19,AHMEDABAD,BENGALURU,38217,40754,261.1796,180.65333,1.536,0.116
20,AHMEDABAD,BHUBANESWAR,1203,416,10.106,1.844,0.005,0
21,AHMEDABAD,CHANDIGARH,4155,4278,10.38,42.19,0,0
22,AHMEDABAD,CHENNAI,24116,23136,230.34506,142.81089,0.259,0.082
23,AHMEDABAD,COIMBATORE,89,73,0,0.252,0,0
24,AHMEDABAD,DABOLIM,14897,17218,21.517,7.06701,0,0
25,AHMEDABAD,"DEHRA DUN",2184,2268,0.259,0,0,0
26,AHMEDABAD,DELHI,81849,92386,1242.30943,1304.58756,4.576,11.47
27,AHMEDABAD,HUBLI,4334,4122,37.929,17.879,0.094,0
28,AHMEDABAD,HYDERABAD,27714,25925,141.112,75.605,1.809,0.783
29,AHMEDABAD,IMPHAL,-,413,-,0,-,0
30,AHMEDABAD,INDORE,1366,1370,0,0,0,0
31,AHMEDABAD,JABALPUR,1462,1606,9.55145,0.36142,0,0
32,AHMEDABAD,JAIPUR,14568,13689,4.10343,16.601,0,1.817
33,AHMEDABAD,JAISALMER,2423,2422,0.006,0,0,0
34,AHMEDABAD,KANDLA,897,1244,0,0,0,0
35,AHMEDABAD,KOCHI,12842,14294,33.557,3.171,2.038,1.188
36,AHMEDABAD,KOLKATA,19553,19432,224.52,211.77,3.131,3.95
37,AHMEDABAD,LUCKNOW,8216,10145,48.525,5.232,1.843,0
38,AHMEDABAD,MANGALORE,-,268,-,0.007,-,7.53
39,AHMEDABAD,MUMBAI,81757,81802,950.26055,825.39153,3.309,8.888
40,AHMEDABAD,NAGPUR,857,389,7.241,0.716,0,0
41,AHMEDABAD,NASIK,2259,2298,0,0,0,0
42,AHMEDABAD,PATNA,4614,4542,40.6621,0.39763,0,0
43,AHMEDABAD,PORBANDAR,1129,966,0,0,0,0
44,AHMEDABAD,PUNE,24712,25335,49.63248,44.73751,3.832,0.722
45,AHMEDABAD,TRIVANDRUM,-,789,-,0,-,0
46,AHMEDABAD,UDAIPUR,855,993,0,0,0,0
47,AHMEDABAD,VARANASI,9316,10083,36.32692,2.4256,0.089,0
48,AHMEDABAD,VISAKHAPATNAM,960,-,0.545,-,0,-
49,AIZAWL,IMPHAL,517,695,0,0,2.716,1.979
50,AIZAWL,KOLKATA,4664,4473,7.8145,23.8009,16.356,4.676
51,AJMER,DELHI,1929,2047,0,0,0,0
52,AJMER,HYDERABAD,2164,2328,0,0.004,0,0
53,ALLAHABAD,BENGALURU,4949,4570,0,0.325,0,0
54,ALLAHABAD,DELHI,6887,6564,0,0.609,0,0
55,ALLAHABAD,KOLKATA,182,194,0,0.001,0,0
56,ALLAHABAD,MUMBAI,5322,4332,0,0,0,0
57,ALLAHABAD,RAIPUR,212,207,0,0,0,0
58,AMRITSAR,BAGDOGRA,-,235,-,0,-,0.02
59,AMRITSAR,BENGALURU,4040,3042,30.36,3.338,0,0.304
60,AMRITSAR,COIMBATORE,-,138,-,0.109,-,0
61,AMRITSAR,DABOLIM,-,217,-,0.745,-,0
62,AMRITSAR,"DEHRA DUN",1391,1427,1.53831,0,0,0
63,AMRITSAR,DELHI,29957,26776,21.206,54.3461,0,3.115
64,AMRITSAR,GUWAHATI,4651,4174,7.492,0.213,0.227,0
65,AMRITSAR,HYDERABAD,5018,3533,5.662,3.762,0,0
66,AMRITSAR,JAIPUR,2320,2098,0.19,0,0,0
67,AMRITSAR,MUMBAI,20643,19578,92.77876,14.33768,0.412,1.834
68,AMRITSAR,NANDED,1278,969,0.115,0,0,0
69,AMRITSAR,SRINAGAR,3119,3732,0.729,7.076,1.105,0.146
70,AURANGABAD,DELHI,3354,2963,29.8572,11.633,0.56,5.73
71,AURANGABAD,HYDERABAD,1326,1366,0,0,0,0
72,AURANGABAD,MUMBAI,3089,3538,8.964,2.615,0.63,12.784
73,BAGDOGRA,BENGALURU,18645,18838,77.82931,32.57359,0,3.555
74,BAGDOGRA,CHENNAI,5975,5750,32.28492,2.38718,0.366,0
75,BAGDOGRA,DELHI,54802,51372,205.46481,186.78911,0.242,0.928
76,BAGDOGRA,DIBRUGARH,2276,2411,0,0.544,0,0
77,BAGDOGRA,GUWAHATI,10267,14193,34.43914,54.411,0,0
78,BAGDOGRA,HYDERABAD,5419,4595,25.971,2.798,0,0
79,BAGDOGRA,KOLKATA,38917,36092,82.53433,90.06554,1.271,1.097
80,BAGDOGRA,MANGALORE,55,-,0.001,-,0,-
81,BAGDOGRA,MUMBAI,14306,12175,62.33263,38.87636,0,5.967
82,BELGAUM,BENGALURU,3352,3143,0.0683,0.0741,0,0
83,BELGAUM,HYDERABAD,1794,1496,0,0,0,0
84,BELGAUM,JABALPUR,5,7,0,0,0,0
85,BELGAUM,MANGALORE,-,24,-,0,-,0
86,BELGAUM,MUMBAI,624,641,0,0,0,0
87,BELGAUM,PUNE,1082,984,0,0,0,0
88,BENGALURU,BHOPAL,3930,4443,0,0,0,0
89,BENGALURU,BHUBANESWAR,29854,27577,79.348,9.515,9.602,1.96
90,BENGALURU,CHANDIGARH,13452,14724,75.84,190.695,1.986,1.722
91,BENGALURU,CHENNAI,63250,62406,645.92679,529.45016,4.087,3.558
92,BENGALURU,COIMBATORE,16998,18673,32.99879,16.71214,0,0
93,BENGALURU,DABOLIM,37698,39818,19.503,5.076,0,0.427
94,BENGALURU,"DEHRA DUN",5056,5354,2.388,13.374,1.822,0
95,BENGALURU,DELHI,180065,190097,2118.04711,2758.57349,22.9,27.727
96,BENGALURU,GORAKHPUR,4355,5567,3.281,0,0,0
97,BENGALURU,GUWAHATI,15001,15746,75.523,12.965,3.024,1.287
98,BENGALURU,GWALIOR,750,747,0,0,0,0
99,BENGALURU,HUBLI,7594,9316,19.90136,0.038,0,0
100,BENGALURU,HYDERABAD,74734,74823,238.75361,141.94823,5.866,2.525
101,BENGALURU,IMPHAL,3948,5586,6.117,13.916,0,0
102,BENGALURU,INDORE,16422,15047,59.264,63.169,2.677,1.351
103,BENGALURU,JAIPUR,21773,21437,126.65,228.898,7.619,2.573
