S.No.,CITY 1,CITY 2,"PASSENGERS 
TO CITY 2","PASSENGERS 
FROM CITY 2","FREIGHT 
TO CITY 2","FREIGHT 
FROM CITY 2","MAIL 
TO CITY 2","MAIL 
FROM CITY 2"
1,AGARTALA,BENGALURU,401,390,0.18,0.7,0.0049,0.5149
2,AGARTALA,DELHI,150,261,0.553,1.64,0,0
3,AGARTALA,GUWAHATI,40,1091,0.56575,16.129,0.0218,2.44829
4,AGARTALA,KOLKATA,9803,12288,13.90458,227.29019,4.3717,9.1678
5,AGRA,JAIPUR,111,90,0,0,0,0
6,AHMEDABAD,AJMER,255,145,0,0,0,0
7,AHMEDABAD,BELGAUM,722,625,0,0,0,0
8,AHMEDABAD,BENGALURU,7037,7121,149.92078,80.54126,0.36792,8.52005
9,AHMEDABAD,CHANDIGARH,1668,1456,12.552,7.303,0,0
10,AHMEDABAD,CHENNAI,0,156,0,1.6,0,0
11,AHMEDABAD,DELHI,16563,12171,1065.24289,885.36778,6.28653,14.9595
12,AHMEDABAD,HYDERABAD,8588,7626,89.57632,64.58353,2.60903,8.12498
13,AHMEDABAD,INDORE,112,121,0,0,0,0
14,AHMEDABAD,JAIPUR,126,97,0,1.1219,0,0.15267
15,AHMEDABAD,JAISALMER,600,642,0,0,0,0
16,AHMEDABAD,JALGAON,157,153,0,0,0,0
17,AHMEDABAD,KANDLA,435,337,0,0,0,0
18,AHMEDABAD,KOLKATA,6712,3605,76.38839,100.63308,1.85218,1.12614
19,AHMEDABAD,LUCKNOW,4810,3151,40.28046,20.77811,0.80561,1.26931
20,AHMEDABAD,MUMBAI,778,1825,646.57702,628.98882,0.169,0.9829
21,AHMEDABAD,NAGPUR,341,205,0.04,0,0,0
22,AHMEDABAD,NASIK,1028,724,0,0,0,0
23,AHMEDABAD,PORBANDAR,301,370,0,0,0,0
24,AHMEDABAD,PUNE,1999,2614,18.27833,16.6945,0.70398,0.30602
25,AHMEDABAD,RAIPUR,91,0,0.1249,0,0,0
26,AHMEDABAD,UDAIPUR,22,7,0,0,0,0
27,AHMEDABAD,VARANASI,4741,2783,19.27629,13.39965,0,0
28,AIZAWL,IMPHAL,28,7,0,0,0,0
29,AIZAWL,KOLKATA,1077,1186,0.5277,17.1106,0,0
30,AJMER,DELHI,369,920,0,0,0,0
31,AJMER,HYDERABAD,1492,1462,0,1.48048,0,0
32,AJMER,INDORE,345,325,0,0,0,0
33,ALLAHABAD,BENGALURU,2150,4233,0,6.20175,0,1.43234
34,ALLAHABAD,DELHI,971,2888,13.6596,0.785,0,0
35,ALLAHABAD,GORAKHPUR,15,141,0,0,0,0
36,ALLAHABAD,MUMBAI,1293,2715,2.02075,0.059,1.22824,0
37,ALLAHABAD,PUNE,650,2225,0,11.9146,0,0
38,AMRITSAR,BENGALURU,725,1078,28.46063,1.196,0,2.39579
39,AMRITSAR,DELHI,6930,8803,37.46592,62.58613,0.9312,0.31351
40,AMRITSAR,HYDERABAD,0,0,0,31.802,0,0
41,AMRITSAR,JAIPUR,25,21,0,0,0,0
42,AMRITSAR,KOLKATA,1373,649,0.354,0.5488,0,0
43,AMRITSAR,PATNA,78,65,0,0,0,0
44,AURANGABAD,DELHI,339,425,1.444,2.442,0.0091,0
45,BAGDOGRA,BENGALURU,2983,7262,43.06659,15.065,0,0
46,BAGDOGRA,CHENNAI,587,2108,3.81279,1.37643,0,0
47,BAGDOGRA,DELHI,13530,17791,58.99451,75.63369,3.40397,8.789
48,BAGDOGRA,DIBRUGARH,0,1142,0,0,0,0
49,BAGDOGRA,GUWAHATI,11,4,0,0,0,0
